PL_NAME,SPEC_TYPE,AUTHORS,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE
WASP-17 b,Eclipse,Valentine et al. 2024,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,2460018.5954,2460018.5954,Eureka!
WASP-17 b,Eclipse,Valentine et al. 2024,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,2460018.5956,2460018.5956,ExoTiC-MIRI
WASP-17 b,Eclipse,Gressier et al. 2024,155,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.604,2.8154,2460026.0669,2460026.0669,"Figure 5, transitspectroscopy pipeline, negative eclipse depths allowed"
WASP-17 b,Eclipse,Gressier et al. 2024,155,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.604,2.8154,2460026.0669,2460026.0669,"Figure 5, transitspectroscopy pipeline, only positive eclipse depths"
WASP-17 b,Transmission,Bento et al. 2014,3,ULTRACAM,New Technology Telescope,0.365,0.658,2454558.6853,2454558.6853,Unknown
WASP-17 b,Transmission,Mandell et al. 2013,19,Wide Field Camera 3,Hubble Space Telescope satellite,1.128,1.634,2455750.7948,2455750.7948,Unknown
WASP-17 b,Transmission,Wood et al. 2011,2,GIRAFFE,The Very Large Telescope,0.589,0.5896,2458844.5603,2458844.5603,Unknown
WASP-17 b,Transmission,Sing et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.56,4.5,2458844.5603,2458844.5603,Unknown
WASP-17 b,Transmission,Sing et al. 2016,25,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.34,0.985,2458844.5603,2458844.5603,Unknown
WASP-17 b,Transmission,Sing et al. 2016,12,Wide Field Camera 3,Hubble Space Telescope satellite,1.1319,1.6423,2458844.5603,2458844.5603,Unknown
WASP-17 b,Transmission,Sedaghati et al. 2016,41,FORS2,Very Large Telescope (Antu),0.575,0.795,2457192.698,2457192.698,Unknown
WASP-17 b,Transmission,Saba et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.56,4.5,2458844.5603,2458844.5603,Reduced and Fitted Spectral Data Using TLCD-LSTM
WASP-17 b,Transmission,Saba et al. 2022,9,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.385,0.56,2456366.5,2456366.5,Reduced and Fitted Using Iraclis - visit 2
WASP-17 b,Transmission,Saba et al. 2022,7,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.57,0.87,2456370.5,2456370.5,Reduced and Fitted Using Iraclis - visit 3
WASP-17 b,Transmission,Saba et al. 2022,9,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.385,0.56,2456086.5,2456086.5,Reduced and Fitted Using Iraclis - visit 1
WASP-17 b,Transmission,Saba et al. 2022,39,Wide Field Camera 3,Hubble Space Telescope satellite,0.813,1.629,2458844.5603,2458844.5603,Reduced and Fitted Spectral Data Using Iraclis
WASP-17 b,Transmission,Grant et al. 2023,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,2458844.5603,2458844.5603,ExoTiC-MIRI pipeline
WASP-17 b,Transmission,Grant et al. 2023,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,2458844.5603,2458844.5603,Eureka! pipeline
WASP-17 b,Transmission,Panek et al. 2023,20,Wide Field Camera 3,Hubble Space Telescope satellite,1.0994,1.6616,2458844.5603,2458844.5603,Unknown
WASP-17 b,Transmission,Louie et al. 2025,119,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.8544,2.8154,2460024.1974,2460024.1974,"Final Ahsoka Order 1, R=100 (Fit LD at Pixel Level)"
WASP-17 b,Transmission,Louie et al. 2025,705,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.6303,0.9496,2460024.1973,2460024.1973,Final Ahsoka Order 2 (Fit LD at Pixel Level)
WASP-17 b,Transmission,Louie et al. 2025,2021,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.8504,2.8098,2460024.1974,2460024.1974,Final Ahsoka Order 1 (Fit LD at Pixel Level)
WASP-17 b,Transmission,Louie et al. 2025,32,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.629,0.8622,2460024.1973,2460024.1973,"Final Ahsoka Order 2, R=100 (Fit LD at Pixel Level)"
WASP-17 b,Transmission,Alderson et al. 2022,12,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.55,0.985,2456370.8922,2456370.8922,"Table 5, G750L, Visit 19"
WASP-17 b,Transmission,Alderson et al. 2022,14,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.34,0.565,2456367.1562,2456367.1562,"Table 6, G430L, Visit 5"
WASP-17 b,Transmission,Alderson et al. 2022,14,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.34,0.565,2456086.9943,2456086.9943,"Table 6, G430L, Visit 6"
WASP-17 b,Transmission,Alderson et al. 2022,14,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.34,0.565,2458844.5603,2458844.5603,"Table 6, G430L, Visit 5 & 6 Combined"
WASP-17 b,Transmission,Alderson et al. 2022,15,Wide Field Camera 3,Hubble Space Telescope satellite,0.8198,1.111,2457921.1177,2457921.1177,"Table 4, G102, Visit 32"
WASP-17 b,Transmission,Alderson et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.138,1.6238,2457958.4737,2457958.4737,"Table 4, G141, Visit 1"
WASP-178 b,Transmission,Lothringer et al. 2022,53,Wide Field Camera 3,Hubble Space Telescope satellite,0.1963,0.7575,2458844.5603,2458844.5603,Extended Data Table 1
WASP-178 b,Transmission,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,G141
WASP-18 b,Eclipse,Nymeyer et al. 2010,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Table 2
WASP-18 b,Eclipse,Zhou et al. 2015,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.159,2.159,2458844.5603,2458844.5603,Table 2
WASP-18 b,Eclipse,Arcangeli et al. 2018,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Table 1
WASP-18 b,Eclipse,Arcangeli et al. 2018,14,Wide Field Camera 3,Hubble Space Telescope satellite,1.156,1.583,2458844.5603,2458844.5603,Table 1
WASP-18 b,Eclipse,Sheppard et al. 2017,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.15,2.15,2458844.5603,2458844.5603,Table 1
WASP-18 b,Eclipse,Sheppard et al. 2017,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Table 1
WASP-18 b,Eclipse,Sheppard et al. 2017,29,Wide Field Camera 3,Hubble Space Telescope satellite,1.127,1.647,2458844.5603,2458844.5603,Table 1
WASP-18 b,Eclipse,Coulombe et al. 2023,408,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.8543,2.827,2458844.5603,2458844.5603,supreme-SPOON pipeline
WASP-18 b,Eclipse,Coulombe et al. 2023,408,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.8744,2.8412,2458844.5603,2458844.5603,transitspectroscopy pipeline
WASP-18 b,Eclipse,Coulombe et al. 2023,408,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.8543,2.827,2458844.5603,2458844.5603,nirHiss pipeline
WASP-18 b,Eclipse,Coulombe et al. 2023,408,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.8543,2.827,2458844.5603,2458844.5603,NAMELESS pipeline
WASP-18 b,Eclipse,Changeat et al. 2022,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Figure 2
WASP-18 b,Eclipse,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,2458844.5603,2458844.5603,Figure 2
WASP-18 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-18 b,Transmission,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,Figure 2
WASP-18 b,Transmission,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,G141
WASP-189 b,Transmission,Sreejith et al. 2023,11,CUTE NUV Spectrograph,Colorado Ultraviolet Transit Experiment (CUTE),0.251,0.324,2458844.5603,2458844.5603,NUV t. spec. at 10 A and 100 A Bins
WASP-19 b,Eclipse,Zhou et al. 2013,1,Merope 2Kx2K,Las Cumbres Observatory Global Telescope Network (LCOGTN) 2m Faulkes Telescope South at Siding Spring Observatory (SSO),0.866,0.866,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-19 b,Eclipse,Wong et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,From abstract
WASP-19 b,Eclipse,Gibson et al. 2010,1,High Acuity Wide-field K-band Imager (HAWK-I),European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Yepun at Paranal Observatory,2.095,2.095,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-19 b,Eclipse,Anderson et al. 2013,6,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,1.6,8.0,2458844.5603,2458844.5603,Table 3
WASP-19 b,Eclipse,Zhou et al. 2014,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.144,2.144,2458844.5603,2458844.5603,Table 3
WASP-19 b,Eclipse,Changeat et al. 2022,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Figure 2
WASP-19 b,Eclipse,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1263,1.6295,2458844.5603,2458844.5603,Figure 2
WASP-19 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-19 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-19 b,Eclipse,Tumborang et al. 2024,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Measurements drawn from Anderson et al. (2013) and Wong et al. (2016) (Table 3)
WASP-19 b,Eclipse,Tumborang et al. 2024,6,Wide Field Camera 3,Hubble Space Telescope satellite,1.1752,1.5948,2456819.6137,2456819.6137,Table 3
WASP-19 b,Transmission,Mancini et al. 2013,1,DFOSC imager,Danish 1.54m telescope at European Southern Observatory,0.6469,0.6469,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Mancini et al. 2013,4,GROND,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,0.4858,0.9222,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Mancini et al. 2013,1,Unknown,0.3-m Perth Exoplanet Survey Telescope,0.6469,0.6469,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Zhou et al. 2013,1,Merope 2Kx2K,Las Cumbres Observatory Global Telescope Network (LCOGTN) 2m Faulkes Telescope South at Siding Spring Observatory (SSO),0.866,0.866,2456291.059,2456291.059,Unknown
WASP-19 b,Transmission,Mandell et al. 2013,19,Wide Field Camera 3,Hubble Space Telescope satellite,1.118,1.624,2455744.0323,2455744.0323,Unknown
WASP-19 b,Transmission,Huitson et al. 2013,4,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.58,0.9295,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Huitson et al. 2013,6,Wide Field Camera 3,Hubble Space Telescope satellite,1.137,1.637,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Bean et al. 2013,9,MMIRS,Carnegie Institution for Science (CIS) 6.5m Landon Clay Telescope at Las Campanas Observatory (LCO),1.29,2.3,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Tregloan-Reed et al. 2013,3,EFOSC2,New Technology Telescope,0.6814,0.6814,2455251.7963,2455255.7404,Unknown
WASP-19 b,Transmission,Sedaghati et al. 2015,27,FORS2,Very Large Telescope (Antu),0.56,0.82,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Lendl et al. 2013,3,EulerCam,The Swiss Euler 1.2m Telescope,0.664,0.9124,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Lendl et al. 2013,1,TRAPPISTCam,European Southern Observatory (ESO) 0.6m TRAnsiting Planets and PlanetesImals Small Telescope (TRAPPIST) at La Silla Observatory,0.838,0.838,2458844.5603,2458844.5603,Unknown
WASP-19 b,Transmission,Wong et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2455777.1629,2455787.4179,From Table 3
WASP-19 b,Transmission,Changeat et al. 2022,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,Figure 2
WASP-19 b,Transmission,Edwards et al. 2023,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6294,2458844.5603,2458844.5603,G141
WASP-19 b,Transmission,Tumborang et al. 2024,6,Wide Field Camera 3,Hubble Space Telescope satellite,1.1744,1.594,2456820.796,2456820.796,Primary-transit (Table 3)
WASP-2 b,Transmission,Jiang et al. 2023,40,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.53,0.92,2458844.5603,2458844.5603,Unknown
WASP-21 b,Transmission,Chen et al. 2020,37,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.529,0.903,2458844.5603,2458844.5603,Unknown
WASP-21 b,Transmission,Alderson et al. 2020,25,ACAM,Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos,0.4635,0.9,2458844.5603,2458844.5603,Unknown
WASP-24 b,Eclipse,Smith et al. 2012,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-25 b,Transmission,McGruder et al. 2023,31,Multiple Instruments,Multiple Observatories,0.4305,0.895,2458844.5603,2458844.5603,Unknown
WASP-26 b,Eclipse,Mahtani et al. 2013,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-29 b,Eclipse,Wong et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,"Table 6, Global Fit"
WASP-29 b,Transmission,Gibson et al. 2013,15,GMOS,Association of Universities for Research in Astronomy (AURA) 8.1m Gemini South Telescope at Cerro Pachon,0.5211,0.7175,2458844.5603,2458844.5603,Unknown
WASP-29 b,Transmission,Wong et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 4
WASP-29 b,Transmission,Wong et al. 2022,8,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.55,0.795,2458844.5603,2458844.5603,"Table 5, G750L"
WASP-29 b,Transmission,Wong et al. 2022,6,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.414,0.55,2458844.5603,2458844.5603,"Table 5, G430L"
WASP-29 b,Transmission,Wong et al. 2022,17,Wide Field Camera 3,Hubble Space Telescope satellite,1.145,1.625,2458844.5603,2458844.5603,"Table 5, G141"
WASP-3 b,Eclipse,Christiansen et al. 2011,1,High Resolution Imager (HRI),Deep Impact spacecraft,0.65,0.65,2458844.5603,2458844.5603,Table 6
WASP-3 b,Eclipse,Rostron et al. 2014,3,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-3 b,Eclipse,Zhao et al. 2012,1,Wide-field InfraRed Camera (WIRC),California Institute of Technology 5.1m (200inch) Hale Telescope at Palomar Observatory,2.15,2.15,2458844.5603,2458844.5603,Unknown
WASP-3 b,Eclipse,Croll et al. 2015,1,WIRCam,3.58m Canada-France-Hawaii Telescope (CFHT) at Mauna Kea Observatory,2.15,2.15,2458844.5603,2458844.5603,"Table 5, WASP-3 Ks band combined, Actual Eclipse D"
WASP-31 b,Transmission,Sing et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Unknown
WASP-31 b,Transmission,Sing et al. 2015,36,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.9642,2458844.5603,2458844.5603,Unknown
WASP-31 b,Transmission,Sing et al. 2015,25,Wide Field Camera 3,Hubble Space Telescope satellite,1.144,1.624,2458844.5603,2458844.5603,Unknown
WASP-31 b,Transmission,McGruder et al. 2020,30,IMACS spectrograph,Magellan I Walter Baade Telescope,0.4093,0.8983,2458844.5603,2458844.5603,Unknown
WASP-32 b,Transmission,Jiang et al. 2023,40,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.53,0.92,2458844.5603,2458844.5603,Unknown
WASP-33 b,Eclipse,Deming et al. 2012,1,FLAMINGOS imager,National Optical Astronomy Observatory (NOAO) 2.1 meter Telescope at Kitt Peak National Observatory (KPNO),2.15,2.15,2458844.5603,2458844.5603,Table 3
WASP-33 b,Eclipse,Deming et al. 2012,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 3
WASP-33 b,Eclipse,de Mooij et al. 2013,1,LIRIS,Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos,2.15,2.15,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-33 b,Eclipse,von Essen et al. 2015,1,Large Binocular Camera,LBT Consortium Large Binocular Telescope (LBT) at Mount Graham International Observatory,1.05,1.05,2458844.5603,2458844.5603,eclipse depth taken from Abstract
WASP-33 b,Eclipse,Haynes et al. 2015,106,Wide Field Camera 3,Hubble Space Telescope satellite,1.135,1.629,2458844.5603,2458844.5603,Table 7
WASP-33 b,Eclipse,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Figure 2
WASP-33 b,Eclipse,Changeat et al. 2022,11,Wide Field Camera 3,Hubble Space Telescope satellite,1.155,1.606,2458844.5603,2458844.5603,Figure 2
WASP-33 b,Transmission,von Essen et al. 2019,32,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.4303,0.869,2458844.5603,2458844.5603,Unknown
WASP-36 b,Eclipse,Zhou et al. 2015,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.159,2.159,2458844.5603,2458844.5603,Table 2
WASP-36 b,Eclipse,Garhart et al. 2020,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1 & 6
WASP-36 b,Transmission,Jiang et al. 2023,40,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.53,0.92,2458844.5603,2458844.5603,Unknown
WASP-39 b,Eclipse,Kammer et al. 2015,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 3
WASP-39 b,Transmission,Ricci et al. 2015,1,Marconi CCD,Observatorio Astronomico Nacional's 2.1m Telescope,0.354,0.354,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Ricci et al. 2015,2,Mexman,Observatorio Astronomico Nacional's 0.84m Telescope,0.634,0.804,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Sing et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.56,4.5,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Sing et al. 2016,33,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.965,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Fischer et al. 2016,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2456401.3973,2456575.7747,Unknown
WASP-39 b,Transmission,Fischer et al. 2016,33,Space Telescope Imaging Spectrograph,Hubble Space Telescope satellite,0.33,0.96,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Nikolov et al. 2016,28,FORS2,Very Large Telescope (Antu),0.418,0.79,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Wakeford et al. 2018,36,Wide Field Camera 3,Hubble Space Telescope satellite,0.8225,1.6435,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,JWST Transiting Exoplanet Community ERS Team 2022,95,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.0139,5.5476,2458844.5603,2458844.5603,FIREFLy pipeline
WASP-39 b,Transmission,JWST Transiting Exoplanet Community ERS Team 2022,243,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.0007,5.3405,2458844.5603,2458844.5603,Tiberius pipeline
WASP-39 b,Transmission,JWST Transiting Exoplanet Community ERS Team 2022,94,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.0085,5.288,2458844.5603,2458844.5603,Eureka! pipeline
WASP-39 b,Transmission,JWST Transiting Exoplanet Community ERS Team 2022,67,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.017,5.465,2458844.5603,2458844.5603,tshirt pipeline
WASP-39 b,Transmission,Ahrer et al. 2022,107,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.4275,4.0175,2459783.5016,2459783.5016,Unknown
WASP-39 b,Transmission,Alderson et al. 2022,344,Near Infrared Spectrograph (NIRSpec) - G395H,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7629,5.1691,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Feinstein et al. 2022,331,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.631,2.7965,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Rustamkulov et al. 2023,207,Near Infrared Spectrograph (NIRSpec) - PRISM,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.5315,5.3441,2458844.5603,2458844.5603,None
WASP-39 b,Transmission,Panek et al. 2023,20,Wide Field Camera 3,Hubble Space Telescope satellite,1.0994,1.6616,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Jiang et al. 2023,31,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.43,0.78,2458844.5603,2458844.5603,Unknown
WASP-39 b,Transmission,Powell et al. 2024,26,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.375,2458844.5603,2458844.5603,Tiberius Pipeline
WASP-39 b,Transmission,Powell et al. 2024,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,2458844.5603,2458844.5603,SPARTA Pipeline
WASP-39 b,Transmission,Powell et al. 2024,28,Mid-Infrared Instrument (MIRI) - LRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,5.125,11.875,2458844.5603,2458844.5603,Eureka Pipeline
WASP-39 b,Transmission,Carter et al. 2024,49,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.4328,3.9883,2458844.5603,2458844.5603,"F322W2, R=100, limb darkening parameters fixed"
WASP-39 b,Transmission,Carter et al. 2024,27,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.633,0.8484,2458844.5603,2458844.5603,"SOSS Order 2, R=100, limb darkening parameters fixed"
WASP-39 b,Transmission,Carter et al. 2024,108,Near Infrared Imager and Slitless Spectrograph (NIRISS),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.8771,2.8048,2458844.5603,2458844.5603,"SOSS Order 1, R=100, limb darkening parameters fixed"
WASP-39 b,Transmission,Carter et al. 2024,30,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,2.7388,3.6865,2458844.5603,2458844.5603,"G395H NRS1, R=100, limb darkening parameters fixed"
WASP-39 b,Transmission,Carter et al. 2024,29,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,3.8486,5.1279,2458844.5603,2458844.5603,"G395H NRS2, R=100, limb darkening parameters fixed"
WASP-39 b,Transmission,Carter et al. 2024,147,Near Infrared Spectrograph (NIRSpec),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,0.5213,5.3441,2458844.5603,2458844.5603,"PRISM, Native resolution, limb darkening parameters fixed, with dilution correction"
WASP-4 b,Eclipse,C&aacute;ceres et al. 2011,1,ISAAC,European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Melipal (UT3) at Paranal Observatory,2.2,2.2,2458844.5603,2458844.5603,Unknown
WASP-4 b,Eclipse,Beerer et al. 2011,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Table 1
WASP-4 b,Eclipse,Zhou et al. 2015,1,IRIS2,Australian National University (ANU) 3.9m Anglo-Australian Telescope (AAT) at Siding Spring Observatory (SSO),2.159,2.159,2458844.5603,2458844.5603,Table 2
WASP-4 b,Eclipse,Changeat et al. 2022,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,Figure 2
WASP-4 b,Eclipse,Changeat et al. 2022,18,Wide Field Camera 3,Hubble Space Telescope satellite,1.1262,1.6237,2458844.5603,2458844.5603,Figure 2
WASP-4 b,Transmission,Hoyer et al. 2013,3,SOI,4.1m Southern Astrophysical Research (SOAR) Telescope at Cerro Pachon,0.8665,0.8665,2454701.813,2455096.5915,Unknown
WASP-4 b,Transmission,Hoyer et al. 2013,9,Y4KCam,The Small and Medium Research Telescope System (SMARTS) Yale 1.0m Telescope at Cerro Tololo Inter-American Observatory (CTIO),0.6469,0.8665,2454701.8128,2455832.6181,Unknown
WASP-4 b,Transmission,Huitson et al. 2017,4,GMOS,Association of Universities for Research in Astronomy (AURA) 8.1m Gemini South Telescope at Cerro Pachon,0.525,0.7125,2455844.6629,2456924.6156,Unknown
